date,cases,deaths,recovered,country
2022-05-28,35354,840,0,Tanzania
2022-05-29,35354,840,0,Tanzania
2022-05-30,35354,840,0,Tanzania
2022-05-31,35354,840,0,Tanzania
2022-06-01,35354,840,0,Tanzania
2022-06-02,35354,840,0,Tanzania
2022-06-03,35354,840,0,Tanzania
2022-06-04,35354,840,0,Tanzania
2022-06-05,35354,840,0,Tanzania
2022-06-06,35354,840,0,Tanzania
2022-06-07,35354,840,0,Tanzania
2022-06-08,35354,840,0,Tanzania
2022-06-09,35354,840,0,Tanzania
2022-06-10,35354,840,0,Tanzania
2022-06-11,35354,840,0,Tanzania
2022-06-12,35354,840,0,Tanzania
2022-06-13,35354,840,0,Tanzania
2022-06-14,35354,840,0,Tanzania
2022-06-15,35354,840,0,Tanzania
2022-06-16,35354,840,0,Tanzania
2022-06-17,35354,840,0,Tanzania
2022-06-18,35354,840,0,Tanzania
2022-06-19,35354,840,0,Tanzania
2022-06-20,35354,840,0,Tanzania
2022-06-21,35354,840,0,Tanzania
2022-06-22,35366,841,0,Tanzania
2022-06-23,35366,841,0,Tanzania
2022-06-24,35366,841,0,Tanzania
2022-06-25,35366,841,0,Tanzania
2022-06-26,35366,841,0,Tanzania
2022-06-27,35366,841,0,Tanzania
2022-06-28,35366,841,0,Tanzania
2022-06-29,35366,841,0,Tanzania
2022-06-30,35768,841,0,Tanzania
2022-07-01,35768,841,0,Tanzania
2022-07-02,35768,841,0,Tanzania
2022-07-03,35768,841,0,Tanzania
2022-07-04,35768,841,0,Tanzania
2022-07-05,35768,841,0,Tanzania
2022-07-06,35768,841,0,Tanzania
2022-07-07,35768,841,0,Tanzania
2022-07-08,35768,841,0,Tanzania
2022-07-09,35768,841,0,Tanzania
2022-07-10,35768,841,0,Tanzania
2022-07-11,36174,841,0,Tanzania
2022-07-12,36174,841,0,Tanzania
2022-07-13,36174,841,0,Tanzania
2022-07-14,37510,841,0,Tanzania
2022-07-15,37510,841,0,Tanzania
2022-07-16,37510,841,0,Tanzania
2022-07-17,37510,841,0,Tanzania
2022-07-18,37510,841,0,Tanzania
2022-07-19,37510,841,0,Tanzania
2022-07-20,37510,841,0,Tanzania
2022-07-21,37510,841,0,Tanzania
2022-07-22,37510,841,0,Tanzania
2022-07-23,37510,841,0,Tanzania
2022-07-24,37510,841,0,Tanzania
2022-07-25,37510,841,0,Tanzania
2022-07-26,37510,841,0,Tanzania
2022-07-27,37510,841,0,Tanzania
2022-07-28,37510,841,0,Tanzania
2022-07-29,37510,841,0,Tanzania
2022-07-30,37510,841,0,Tanzania
2022-07-31,37510,841,0,Tanzania
2022-08-01,37510,841,0,Tanzania
2022-08-02,37510,841,0,Tanzania
2022-08-03,37865,841,0,Tanzania
2022-08-04,37865,841,0,Tanzania
2022-08-05,37865,841,0,Tanzania
2022-08-06,37865,841,0,Tanzania
2022-08-07,37865,841,0,Tanzania
2022-08-08,37865,841,0,Tanzania
2022-08-09,37865,841,0,Tanzania
2022-08-10,38205,841,0,Tanzania
2022-08-11,38205,841,0,Tanzania
2022-08-12,38205,841,0,Tanzania
2022-08-13,38205,841,0,Tanzania
2022-08-14,38205,841,0,Tanzania
2022-08-15,38205,841,0,Tanzania
2022-08-16,38454,841,0,Tanzania
2022-08-17,38454,841,0,Tanzania
2022-08-18,38454,841,0,Tanzania
2022-08-19,38454,841,0,Tanzania
2022-08-20,38454,841,0,Tanzania
2022-08-21,38454,841,0,Tanzania
2022-08-22,38454,841,0,Tanzania
2022-08-23,38712,841,0,Tanzania
2022-08-24,38712,841,0,Tanzania
2022-08-25,38712,841,0,Tanzania
2022-08-26,38712,841,0,Tanzania
2022-08-27,38712,841,0,Tanzania
2022-08-28,38712,841,0,Tanzania
2022-08-29,38712,841,0,Tanzania
2022-08-30,38712,841,0,Tanzania
2022-08-31,38712,841,0,Tanzania
2022-09-01,38712,841,0,Tanzania
2022-09-02,38712,841,0,Tanzania
2022-09-03,38712,841,0,Tanzania
2022-09-04,38712,841,0,Tanzania
2022-09-05,38951,845,0,Tanzania
2022-09-06,38951,845,0,Tanzania
2022-09-07,39168,845,0,Tanzania
2022-09-08,39168,845,0,Tanzania
2022-09-09,39168,845,0,Tanzania
2022-09-10,39168,845,0,Tanzania
2022-09-11,39168,845,0,Tanzania
2022-09-12,39168,845,0,Tanzania
2022-09-13,39168,845,0,Tanzania
2022-09-14,39253,845,0,Tanzania
2022-09-15,39253,845,0,Tanzania
2022-09-16,39253,845,0,Tanzania
2022-09-17,39253,845,0,Tanzania
2022-09-18,39253,845,0,Tanzania
2022-09-19,39253,845,0,Tanzania
2022-09-20,39253,845,0,Tanzania
2022-09-21,39341,845,0,Tanzania
2022-09-22,39341,845,0,Tanzania
2022-09-23,39341,845,0,Tanzania
2022-09-24,39341,845,0,Tanzania
2022-09-25,39341,845,0,Tanzania
2022-09-26,39341,845,0,Tanzania
2022-09-27,39341,845,0,Tanzania
2022-09-28,39341,845,0,Tanzania
2022-09-29,39440,845,0,Tanzania
2022-09-30,39440,845,0,Tanzania
2022-10-01,39440,845,0,Tanzania
2022-10-02,39440,845,0,Tanzania
2022-10-03,39440,845,0,Tanzania
2022-10-04,39440,845,0,Tanzania
2022-10-05,39513,845,0,Tanzania
2022-10-06,39513,845,0,Tanzania
2022-10-07,39513,845,0,Tanzania
2022-10-08,39513,845,0,Tanzania
2022-10-09,39513,845,0,Tanzania
2022-10-10,39513,845,0,Tanzania
2022-10-11,39513,845,0,Tanzania
2022-10-12,39679,845,0,Tanzania
2022-10-13,39679,845,0,Tanzania
2022-10-14,39679,845,0,Tanzania
2022-10-15,39679,845,0,Tanzania
2022-10-16,39679,845,0,Tanzania
2022-10-17,39679,845,0,Tanzania
2022-10-18,39679,845,0,Tanzania
2022-10-19,39679,845,0,Tanzania
2022-10-20,39679,845,0,Tanzania
2022-10-21,39679,845,0,Tanzania
2022-10-22,39679,845,0,Tanzania
2022-10-23,39679,845,0,Tanzania
2022-10-24,39804,845,0,Tanzania
2022-10-25,39804,845,0,Tanzania
2022-10-26,39804,845,0,Tanzania
2022-10-27,39804,845,0,Tanzania
2022-10-28,39804,845,0,Tanzania
2022-10-29,39804,845,0,Tanzania
2022-10-30,39804,845,0,Tanzania
2022-10-31,39920,845,0,Tanzania
2022-11-01,40054,845,0,Tanzania
2022-11-02,40054,845,0,Tanzania
2022-11-03,40054,845,0,Tanzania
2022-11-04,40054,845,0,Tanzania
2022-11-05,40054,845,0,Tanzania
2022-11-06,40054,845,0,Tanzania
2022-11-07,40054,845,0,Tanzania
2022-11-08,40054,845,0,Tanzania
2022-11-09,40054,845,0,Tanzania
2022-11-10,40152,845,0,Tanzania
2022-11-11,40152,845,0,Tanzania
2022-11-12,40152,845,0,Tanzania
2022-11-13,40152,845,0,Tanzania
2022-11-14,40152,845,0,Tanzania
2022-11-15,40311,845,0,Tanzania
2022-11-16,40311,845,0,Tanzania
2022-11-17,40311,845,0,Tanzania
2022-11-18,40311,845,0,Tanzania
2022-11-19,40311,845,0,Tanzania
2022-11-20,40311,845,0,Tanzania
2022-11-21,40311,845,0,Tanzania
2022-11-22,40471,845,0,Tanzania
2022-11-23,40471,845,0,Tanzania
2022-11-24,40471,845,0,Tanzania
2022-11-25,40471,845,0,Tanzania
2022-11-26,40471,845,0,Tanzania
2022-11-27,40471,845,0,Tanzania
2022-11-28,40471,845,0,Tanzania
2022-11-29,40656,845,0,Tanzania
2022-11-30,40656,845,0,Tanzania
2022-12-01,40656,845,0,Tanzania
2022-12-02,40656,845,0,Tanzania
2022-12-03,40656,845,0,Tanzania
2022-12-04,40656,845,0,Tanzania
2022-12-05,40656,845,0,Tanzania
2022-12-06,40806,845,0,Tanzania
2022-12-07,40806,845,0,Tanzania
2022-12-08,40806,845,0,Tanzania
2022-12-09,40806,845,0,Tanzania
2022-12-10,40806,845,0,Tanzania
2022-12-11,40806,845,0,Tanzania
2022-12-12,40806,845,0,Tanzania
2022-12-13,40806,845,0,Tanzania
2022-12-14,40806,845,0,Tanzania
2022-12-15,40806,845,0,Tanzania
2022-12-16,42111,845,0,Tanzania
2022-12-17,42111,845,0,Tanzania
2022-12-18,42111,845,0,Tanzania
2022-12-19,42111,845,0,Tanzania
2022-12-20,42111,845,0,Tanzania
2022-12-21,42111,845,0,Tanzania
2022-12-22,42111,845,0,Tanzania
2022-12-23,42111,845,0,Tanzania
2022-12-24,42111,845,0,Tanzania
2022-12-25,42111,845,0,Tanzania
2022-12-26,42228,845,0,Tanzania
2022-12-27,42228,845,0,Tanzania
2022-12-28,42228,845,0,Tanzania
2022-12-29,42228,845,0,Tanzania
2022-12-30,42351,845,0,Tanzania
2022-12-31,42351,845,0,Tanzania
2023-01-01,42351,845,0,Tanzania
2023-01-02,42351,845,0,Tanzania
2023-01-03,42351,845,0,Tanzania
2023-01-04,42351,845,0,Tanzania
2023-01-05,42351,845,0,Tanzania
2023-01-06,42351,845,0,Tanzania
2023-01-07,42351,845,0,Tanzania
2023-01-08,42351,845,0,Tanzania
2023-01-09,42396,845,0,Tanzania
2023-01-10,42396,845,0,Tanzania
2023-01-11,42467,846,0,Tanzania
2023-01-12,42467,846,0,Tanzania
2023-01-13,42467,846,0,Tanzania
2023-01-14,42467,846,0,Tanzania
2023-01-15,42467,846,0,Tanzania
2023-01-16,42467,846,0,Tanzania
2023-01-17,42530,846,0,Tanzania
2023-01-18,42530,846,0,Tanzania
2023-01-19,42530,846,0,Tanzania
2023-01-20,42530,846,0,Tanzania
2023-01-21,42530,846,0,Tanzania
2023-01-22,42530,846,0,Tanzania
2023-01-23,42530,846,0,Tanzania
2023-01-24,42600,846,0,Tanzania
2023-01-25,42600,846,0,Tanzania
2023-01-26,42600,846,0,Tanzania
2023-01-27,42600,846,0,Tanzania
2023-01-28,42600,846,0,Tanzania
2023-01-29,42600,846,0,Tanzania
2023-01-30,42600,846,0,Tanzania
2023-01-31,42664,846,0,Tanzania
2023-02-01,42664,846,0,Tanzania
2023-02-02,42664,846,0,Tanzania
2023-02-03,42664,846,0,Tanzania
2023-02-04,42664,846,0,Tanzania
2023-02-05,42664,846,0,Tanzania
2023-02-06,42664,846,0,Tanzania
2023-02-07,42664,846,0,Tanzania
2023-02-08,42717,846,0,Tanzania
2023-02-09,42717,846,0,Tanzania
2023-02-10,42717,846,0,Tanzania
2023-02-11,42717,846,0,Tanzania
2023-02-12,42717,846,0,Tanzania
2023-02-13,42717,846,0,Tanzania
2023-02-14,42717,846,0,Tanzania
2023-02-15,42775,846,0,Tanzania
2023-02-16,42775,846,0,Tanzania
2023-02-17,42775,846,0,Tanzania
2023-02-18,42775,846,0,Tanzania
2023-02-19,42775,846,0,Tanzania
2023-02-20,42775,846,0,Tanzania
2023-02-21,42775,846,0,Tanzania
2023-02-22,42823,846,0,Tanzania
2023-02-23,42823,846,0,Tanzania
2023-02-24,42823,846,0,Tanzania
2023-02-25,42823,846,0,Tanzania
2023-02-26,42823,846,0,Tanzania
2023-02-27,42823,846,0,Tanzania
2023-02-28,42823,846,0,Tanzania
2023-03-01,42846,846,0,Tanzania
2023-03-02,42846,846,0,Tanzania
2023-03-03,42846,846,0,Tanzania
2023-03-04,42846,846,0,Tanzania
2023-03-05,42846,846,0,Tanzania
2023-03-06,42846,846,0,Tanzania
2023-03-07,42846,846,0,Tanzania
2023-03-08,42906,846,0,Tanzania
2023-03-09,42906,846,0,Tanzania
2021-01-01,96614,1681,78802,Kenya
2021-01-02,96678,1685,79012,Kenya
2021-01-03,96802,1685,79073,Kenya
2021-01-04,96908,1686,79257,Kenya
2021-01-05,97127,1690,79357,Kenya
2021-01-06,97398,1694,79966,Kenya
2021-01-07,97733,1702,80306,Kenya
2021-01-08,97954,1703,80671,Kenya
2021-01-09,98184,1704,80808,Kenya
2021-01-10,98271,1710,80875,Kenya
2021-01-11,98334,1713,81101,Kenya
2021-01-12,98432,1716,81255,Kenya
2021-01-13,98555,1720,81667,Kenya
2021-01-14,98693,1723,81933,Kenya
2021-01-15,98859,1726,82195,Kenya
2021-01-16,99082,1728,83324,Kenya
2021-01-17,99162,1731,83350,Kenya
2021-01-18,99227,1734,82427,Kenya
2021-01-19,99308,1734,82478,Kenya
2021-01-20,99444,1736,82654,Kenya
2021-01-21,99630,1739,82729,Kenya
2021-01-22,99769,1740,82866,Kenya
2021-01-23,99898,1740,82936,Kenya
2021-01-24,99983,1744,82969,Kenya
2021-01-25,100052,1744,83418,Kenya
2021-01-26,100193,1750,83625,Kenya
2021-01-27,100323,1751,83691,Kenya
2021-01-28,100422,1753,83757,Kenya
2021-01-29,100563,1753,83821,Kenya
2021-01-30,100675,1755,83855,Kenya
2021-01-31,100773,1763,83907,Kenya
2021-02-01,100856,1766,83936,Kenya
2021-02-02,101009,1766,83990,Kenya
2021-02-03,101159,1769,84060,Kenya
2021-02-04,101339,1773,84143,Kenya
2021-02-05,101534,1776,84268,Kenya
2021-02-06,101690,1776,84302,Kenya
2021-02-07,101819,1779,84361,Kenya
2021-02-08,101944,1786,84473,Kenya
2021-02-09,102048,1789,84542,Kenya
2021-02-10,102221,1791,84728,Kenya
2021-02-11,102353,1794,84790,Kenya
2021-02-12,102613,1794,84873,Kenya
2021-02-13,102792,1795,84952,Kenya
2021-02-14,102867,1795,85008,Kenya
2021-02-15,103014,1795,85250,Kenya
2021-02-16,103188,1797,85336,Kenya
2021-02-17,103332,1801,85391,Kenya
2021-02-18,103615,1807,85457,Kenya
2021-02-19,103841,1813,85512,Kenya
2021-02-20,103993,1817,85540,Kenya
2021-02-21,104201,1823,85577,Kenya
2021-02-22,104306,1827,85626,Kenya
2021-02-23,104500,1837,85665,Kenya
2021-02-24,104780,1839,86378,Kenya
2021-02-25,105057,1847,86497,Kenya
2021-02-26,105467,1853,86521,Kenya
2021-02-27,105648,1854,86609,Kenya
2021-02-28,105973,1856,86678,Kenya
2021-03-01,106125,1859,86717,Kenya
2021-03-02,106470,1863,86860,Kenya
2021-03-03,106801,1866,86914,Kenya
2021-03-04,107329,1870,87099,Kenya
2021-03-05,107729,1873,87176,Kenya
2021-03-06,108362,1874,87550,Kenya
2021-03-07,108827,1876,87570,Kenya
2021-03-08,109164,1879,87623,Kenya
2021-03-09,109643,1886,87736,Kenya
2021-03-10,110356,1898,87903,Kenya
2021-03-11,111185,1899,87994,Kenya
2021-03-12,111935,1901,88209,Kenya
2021-03-13,112805,1908,88326,Kenya
2021-03-14,113236,1913,88405,Kenya
2021-03-15,113967,1918,88596,Kenya
2021-03-16,115031,1925,88781,Kenya
2021-03-17,116310,1937,89061,Kenya
2021-03-18,117535,1954,89203,Kenya
2021-03-19,118889,1982,89388,Kenya
2021-03-20,120163,1994,89508,Kenya
2021-03-21,120910,2011,89622,Kenya
2021-03-22,122040,2023,90376,Kenya
2021-03-23,123167,2048,90586,Kenya
2021-03-24,124707,2066,90770,Kenya
2021-03-25,126170,2092,91268,Kenya
2021-03-26,128178,2098,91513,Kenya
2021-03-27,129330,2104,91665,Kenya
2021-03-28,130214,2117,91754,Kenya
2021-03-29,131116,2135,92161,Kenya
2021-03-30,132646,2147,92290,Kenya
2021-03-31,134058,2153,92679,Kenya
2021-04-01,135042,2167,93067,Kenya
2021-04-02,136893,2186,93430,Kenya
2021-04-03,138077,2206,93650,Kenya
2021-04-04,138988,2224,94183,Kenya
2021-04-05,139448,2244,94361,Kenya
2021-04-06,139842,2258,96578,Kenya
2021-04-07,141365,2276,97194,Kenya
2021-04-08,143063,2292,97650,Kenya
2021-04-09,144154,2309,98183,Kenya
2021-04-10,145184,2330,98605,Kenya
2021-04-11,145670,2348,99095,Kenya
2021-04-12,146156,2368,99210,Kenya
2021-04-13,147147,2394,99580,Kenya
2021-04-14,148128,2420,99580,Kenya
2021-04-15,149219,2424,99580,Kenya
2021-04-16,150260,2443,99580,Kenya
2021-04-17,151287,2463,101362,Kenya
2021-04-18,151653,2481,101642,Kenya
2021-04-19,151894,2501,102278,Kenya
2021-04-20,152523,2519,103838,Kenya
2021-04-21,153488,2540,105279,Kenya
2021-04-22,154392,2560,105367,Kenya
2021-04-23,155165,2583,106093,Kenya
2021-04-24,156318,2603,106093,Kenya
2021-04-25,156787,2622,106588,Kenya
2021-04-26,156981,2643,106836,Kenya
2021-04-27,157492,2665,106836,Kenya
2021-04-28,158326,2688,107882,Kenya
2021-04-29,158821,2707,108124,Kenya
2021-04-30,159318,2724,108565,Kenya
2021-05-01,160053,2744,108789,Kenya
2021-05-02,160422,2763,108861,Kenya
2021-05-03,160559,2781,109077,Kenya
2021-05-04,160904,2805,109217,Kenya
2021-05-05,161393,2825,109769,Kenya
2021-05-06,162098,2850,110480,Kenya
2021-05-07,162666,2865,110653,Kenya
2021-05-08,163238,2883,111129,Kenya
2021-05-09,163554,2895,111191,Kenya
2021-05-10,163620,2907,112298,Kenya
2021-05-11,163976,2928,113057,Kenya
2021-05-12,164386,2950,113124,Kenya
2021-05-13,164720,2968,113248,Kenya
2021-05-14,165112,2976,113432,Kenya
2021-05-15,165379,3001,113489,Kenya
2021-05-16,165465,3003,113612,Kenya
2021-05-17,165537,3013,113874,Kenya
2021-05-18,166006,3021,113917,Kenya
2021-05-19,166382,3035,114235,Kenya
2021-05-20,166876,3040,114285,Kenya
2021-05-21,167535,3043,114394,Kenya
2021-05-22,168108,3049,114452,Kenya
2021-05-23,168432,3059,114537,Kenya
2021-05-24,168543,3073,114679,Kenya
2021-05-25,168925,3087,115813,Kenya
2021-05-26,169356,3097,115844,Kenya
2021-05-27,169697,3108,115988,Kenya
2021-05-28,170041,3124,116018,Kenya
2021-05-29,170485,3141,116133,Kenya
2021-05-30,170647,3157,116776,Kenya
2021-05-31,170735,3172,116847,Kenya
2021-06-01,171084,3188,117023,Kenya
2021-06-02,171226,3206,117039,Kenya
2021-06-03,171658,3223,117345,Kenya
2021-06-04,171942,3240,117469,Kenya
2021-06-05,172325,3264,117502,Kenya
2021-06-06,172491,3287,117595,Kenya
2021-06-07,172639,3308,118226,Kenya
2021-06-08,173072,3326,118621,Kenya
2021-06-09,173661,3345,118933,Kenya
2021-06-10,174285,3362,119246,Kenya
2021-06-11,174773,3378,119589,Kenya
2021-06-12,175176,3396,120031,Kenya
2021-06-13,175337,3410,120208,Kenya
2021-06-14,175681,3421,120359,Kenya
2021-06-15,176137,3428,120894,Kenya
2021-06-16,176622,3428,121206,Kenya
2021-06-17,177282,3434,122018,Kenya
2021-06-18,178078,3437,122346,Kenya
2021-06-19,178792,3447,122631,Kenya
2021-06-20,179075,3456,122704,Kenya
2021-06-21,179293,3461,122965,Kenya
2021-06-22,179876,3484,123050,Kenya
2021-06-23,180498,3514,123363,Kenya
2021-06-24,181239,3538,123462,Kenya
2021-06-25,181885,3556,123853,Kenya
2021-06-26,182393,3574,124392,Kenya
2021-06-27,182597,3595,124436,Kenya
2021-06-28,182884,3612,124588,Kenya
2021-06-29,183603,3621,125388,Kenya
2021-06-30,184161,3634,125684,Kenya
2021-07-01,184537,3640,126594,Kenya
2021-07-02,185060,3651,126680,Kenya
2021-07-03,185591,3671,126956,Kenya
2021-07-04,185868,3675,127625,Kenya
2021-07-05,186053,3690,128811,Kenya
2021-07-06,186453,3697,129165,Kenya
2021-07-07,186959,3705,129165,Kenya
2021-07-08,187525,3716,131099,Kenya
2021-07-09,187977,3718,177783,Kenya
2021-07-10,188513,3721,178119,Kenya
2021-07-11,188754,3722,179520,Kenya
2021-07-12,188942,3723,179861,Kenya
2021-07-13,189703,3732,180624,Kenya
2021-07-14,190183,3737,180624,Kenya
2021-07-15,191020,3746,180624,Kenya
2021-07-16,191712,3754,180624,Kenya
2021-07-17,192435,3760,181682,Kenya
2021-07-18,192758,3775,182326,Kenya
2021-07-19,193189,3783,182921,Kenya
2021-07-20,193807,3800,183211,Kenya
2021-07-21,194310,3811,183980,Kenya
2021-07-22,195111,3826,184461,Kenya
2021-07-23,195898,3838,184885,Kenya
2021-07-24,196745,3849,185762,Kenya
2021-07-25,197409,3865,185808,Kenya
2021-07-26,197959,3872,186594,Kenya
2021-07-27,198935,3882,187563,Kenya
2021-07-28,199941,3895,187824,Kenya
2021-07-29,201009,3910,188222,Kenya
2021-07-30,201954,3926,188438,Kenya
2021-07-31,203213,3931,188936,Kenya
2021-08-01,203680,3946,189131,Kenya
2021-08-02,204271,3970,189692,Kenya
2021-08-03,205356,3995,190095,Kenya
2021-08-04,206691,4025,191188,Kenya
2021-08-05,208262,4057,0,Kenya
2021-08-06,209823,4088,0,Kenya
2021-08-07,211028,4117,0,Kenya
2021-08-08,211828,4149,0,Kenya
2021-08-09,212573,4179,0,Kenya
2021-08-10,213756,4211,0,Kenya
2021-08-11,215730,4241,0,Kenya
2021-08-12,217276,4273,0,Kenya
2021-08-13,218713,4302,0,Kenya
2021-08-14,219938,4319,0,Kenya
2021-08-15,220727,4340,0,Kenya
2021-08-16,221406,4350,0,Kenya
2021-08-17,222894,4354,0,Kenya
2021-08-18,224400,4378,0,Kenya
2021-08-19,225663,4404,0,Kenya
2021-08-20,227077,4435,0,Kenya
2021-08-21,228363,4467,0,Kenya
2021-08-22,229009,4497,0,Kenya
2021-08-23,229628,4528,0,Kenya
2021-08-24,230794,4564,0,Kenya
2021-08-25,232052,4600,0,Kenya
2021-08-26,232869,4635,0,Kenya
2021-08-27,233801,4666,0,Kenya
2021-08-28,234589,4694,0,Kenya
2021-08-29,234952,4710,0,Kenya
2021-08-30,235298,4720,0,Kenya
2021-08-31,235863,4726,0,Kenya
2021-09-01,236881,4739,0,Kenya
2021-09-02,237851,4746,0,Kenya
2021-09-03,238852,4757,0,Kenya
2021-09-04,239692,4778,0,Kenya
2021-09-05,240172,4786,0,Kenya
2021-09-06,240430,4795,0,Kenya
2021-09-07,241134,4800,0,Kenya
2021-09-08,241783,4830,0,Kenya
2021-09-09,242284,4864,0,Kenya
2021-09-10,242945,4896,0,Kenya
2021-09-11,243456,4902,0,Kenya
2021-09-12,243725,4906,0,Kenya
2021-09-13,243929,4923,0,Kenya
2021-09-14,244380,4928,0,Kenya
2021-09-15,244826,4949,0,Kenya
2021-09-16,245337,4961,0,Kenya
2021-09-17,245781,4965,0,Kenya
2021-09-18,246296,4980,0,Kenya
2021-09-19,246530,4989,0,Kenya
2021-09-20,246643,4995,0,Kenya
2021-09-21,246956,5008,0,Kenya
2021-09-22,247358,5018,0,Kenya
2021-09-23,247675,5045,0,Kenya
2021-09-24,248069,5082,0,Kenya
2021-09-25,248392,5096,0,Kenya
2021-09-26,248461,5102,0,Kenya
2021-09-27,248515,5109,0,Kenya
2021-09-28,248770,5116,0,Kenya
2021-09-29,249174,5119,0,Kenya
2021-09-30,249434,5123,0,Kenya
2021-10-01,249725,5128,0,Kenya
2021-10-02,250023,5131,0,Kenya
2021-10-03,250114,5140,0,Kenya
2021-10-04,250191,5141,0,Kenya
2021-10-05,250380,5150,0,Kenya
2021-10-06,250510,5175,0,Kenya
2021-10-07,250728,5178,0,Kenya
2021-10-08,250898,5179,0,Kenya
2021-10-09,251057,5181,0,Kenya
2021-10-10,251152,5181,0,Kenya
2021-10-11,251248,5190,0,Kenya
2021-10-12,251313,5195,0,Kenya
2021-10-13,251483,5198,0,Kenya
2021-10-14,251669,5202,0,Kenya
2021-10-15,251803,5210,0,Kenya
2021-10-16,251959,5215,0,Kenya
2021-10-17,252033,5223,0,Kenya
2021-10-18,252066,5224,0,Kenya
2021-10-19,252199,5233,0,Kenya
2021-10-20,252308,5238,0,Kenya
2021-10-21,252375,5238,0,Kenya
2021-10-22,252499,5249,0,Kenya
2021-10-23,252628,5255,0,Kenya
2021-10-24,252672,5257,0,Kenya
2021-10-25,252688,5260,0,Kenya
2021-10-26,252839,5263,0,Kenya
2021-10-27,252938,5266,0,Kenya
2021-10-28,253018,5270,0,Kenya
2021-10-29,253151,5273,0,Kenya
2021-10-30,253293,5276,0,Kenya
2021-10-31,253310,5281,0,Kenya
2021-11-01,253339,5281,0,Kenya
2021-11-02,253409,5282,0,Kenya
2021-11-03,253512,5282,0,Kenya
2021-11-04,253661,5296,0,Kenya
2021-11-05,253737,5296,0,Kenya
2021-11-06,253813,5305,0,Kenya
2021-11-07,253833,5312,0,Kenya
2021-11-08,253853,5312,0,Kenya
2021-11-09,253879,5314,0,Kenya
2021-11-10,254057,5314,0,Kenya
2021-11-11,254151,5315,0,Kenya
2021-11-12,254215,5316,0,Kenya
2021-11-13,254276,5316,0,Kenya
2021-11-14,254297,5316,0,Kenya
2021-11-15,254309,5319,0,Kenya
2021-11-16,254384,5322,0,Kenya
2021-11-17,254453,5325,0,Kenya
2021-11-18,254541,5325,0,Kenya
2021-11-19,254629,5325,0,Kenya
2021-11-20,254688,5325,0,Kenya
2021-11-21,254710,5328,0,Kenya
2021-11-22,254728,5328,0,Kenya
2021-11-23,254781,5330,0,Kenya
2021-11-24,254816,5332,0,Kenya
2021-11-25,254862,5332,0,Kenya
2021-11-26,254904,5333,0,Kenya
2021-11-27,254940,5333,0,Kenya
2021-11-28,254951,5333,0,Kenya
2021-11-29,254979,5334,0,Kenya
2021-11-30,255088,5335,0,Kenya
2021-12-01,255164,5335,0,Kenya
2021-12-02,255260,5335,0,Kenya
2021-12-03,255355,5335,0,Kenya
2021-12-04,255408,5335,0,Kenya
2021-12-05,255437,5335,0,Kenya
2021-12-06,255469,5335,0,Kenya
2021-12-07,255544,5337,0,Kenya
2021-12-08,255652,5337,0,Kenya
2021-12-09,255796,5339,0,Kenya
2021-12-10,255932,5342,0,Kenya
2021-12-11,256134,5346,0,Kenya
2021-12-12,256335,5348,0,Kenya
2021-12-13,256484,5349,0,Kenya
2021-12-14,256815,5349,0,Kenya
2021-12-15,257614,5350,0,Kenya
2021-12-16,258557,5350,0,Kenya
2021-12-17,260166,5353,0,Kenya
2021-12-18,262335,5353,0,Kenya
2021-12-19,263707,5353,0,Kenya
2021-12-20,264727,5353,0,Kenya
2021-12-21,267571,5354,0,Kenya
2021-12-22,270899,5355,0,Kenya
2021-12-23,274645,5356,0,Kenya
2021-12-24,277609,5357,0,Kenya
2021-12-25,281358,5359,0,Kenya
2021-12-26,282554,5361,0,Kenya
2021-12-27,284150,5364,0,Kenya
2021-12-28,285654,5364,0,Kenya
2021-12-29,288951,5372,0,Kenya
2021-12-30,292237,5376,0,Kenya
2021-12-31,295028,5378,0,Kenya
2022-01-01,297155,5381,0,Kenya
2022-01-02,298509,5384,0,Kenya
2022-01-03,299732,5394,0,Kenya
2022-01-04,302134,5401,0,Kenya
2022-01-05,304350,5404,0,Kenya
2022-01-06,306686,5411,0,Kenya
2022-01-07,309130,5425,0,Kenya
2022-01-08,310797,5425,0,Kenya
2022-01-09,311538,5446,0,Kenya
2022-01-10,312572,5454,0,Kenya
2022-01-11,313677,5462,0,Kenya
2022-01-12,314490,5469,0,Kenya
2022-01-13,315665,5472,0,Kenya
2022-01-14,316700,5482,0,Kenya
2022-01-15,317324,5488,0,Kenya
2022-01-16,317634,5488,0,Kenya
2022-01-17,317857,5499,0,Kenya
2022-01-18,318249,5504,0,Kenya
2022-01-19,319011,5520,0,Kenya
2022-01-20,319379,5520,0,Kenya
2022-01-21,319838,5528,0,Kenya
2022-01-22,320138,5531,0,Kenya
2022-01-23,320229,5554,0,Kenya
2022-01-24,320399,5558,0,Kenya
2022-01-25,320584,5562,0,Kenya
2022-01-26,320766,5565,0,Kenya
2022-01-27,320918,5567,0,Kenya
2022-01-28,321111,5578,0,Kenya
2022-01-29,321234,5578,0,Kenya
2022-01-30,321335,5580,0,Kenya
2022-01-31,321381,5583,0,Kenya
2022-02-01,321552,5587,0,Kenya
2022-02-02,321671,5593,0,Kenya
2022-02-03,321764,5604,0,Kenya
2022-02-04,321922,5604,0,Kenya
2022-02-05,322043,5607,0,Kenya
2022-02-06,322096,5621,0,Kenya
